B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
203,429,315,706,2120,2730,3021,1475,754,0
260,470,441,824,1893,2247,2480,1462,810,0
790,1088,1426,1955,2570,2863,3317,2822,1863,0
160,444,697,837,982,1005,1034,1085,942,0
492,686,844,1026,1224,1233,1318,1301,1046,0
84,287,354,703,1077,1100,1174,1040,692,0
3802,3569,3765,4065,4011,3675,3839,536,560,3
136,307,396,756,1232,1229,1267,843,541,0
7628,7336,7856,8807,8343,7760,7782,840,993,1
365,660,756,1298,2049,2076,2206,1771,1193,0
374,639,546,1205,2646,2972,3080,1880,1078,0
113,276,176,602,2634,3561,3752,1269,637,0
164,313,187,586,2929,4464,4777,1319,572,0
320,474,281,682,2887,4509,5091,1362,573,0
243,430,265,708,2777,3993,4515,1345,582,0
266,464,328,827,2647,3587,4131,1464,690,0
879,1243,1804,1967,2359,2610,3128,2895,1872,0
953,1377,2077,2436,2857,3136,3702,3990,2539,0
916,1324,2028,2337,2728,3027,3569,3997,2487,0
5292,5526,5646,5662,6054,6090,5974,4934,4005,1
646,950,1328,1517,1830,2026,2136,2336,1729,0
818,1268,1575,1937,2436,2583,2848,2885,2198,0
522,906,786,1480,2595,2714,2895,2000,1221,0
