B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
217,429,607,971,1569,1789,2189,1943,1180,0
5196,4478,4042,4428,4701,4408,4443,4111,3219,1
552,808,1190,1467,1663,1841,2069,2658,2144,0
503,773,1134,1370,1604,1692,1901,2338,1928,0
651,1018,1416,1707,1904,1958,2189,2920,2445,0
667,970,1196,1850,2775,2927,3174,2852,2370,0
0,134,482,970,1730,1814,2104,1444,959,0
158,456,631,1160,1961,2053,2241,1345,792,0
247,512,679,1405,2251,2454,2531,1859,1266,0
350,572,592,1150,2225,2459,2793,1957,1157,0
211,426,383,961,2628,3106,3369,1961,1108,0
143,281,186,573,2707,3883,4407,1443,736,0
229,365,231,614,3050,4658,5215,1629,750,0
186,304,238,513,2103,3237,3620,1138,538,0
220,373,280,605,2220,3181,3688,1303,571,0
295,460,475,855,2127,2834,3409,1570,846,0
821,1186,1814,2158,2484,2687,3197,4086,2716,0
1594,2214,2596,2196,2493,2583,2057,2375,1733,0
647,965,1424,1509,1796,1976,2279,2530,1786,0
831,1269,1873,2152,2433,2719,3114,4057,3107,0
843,1170,1692,1835,2095,2302,2566,3445,2734,0
815,1175,1708,1920,2170,2317,2503,3548,2920,0
742,1112,1592,1843,2049,2159,2403,3309,2732,0
