B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
293,682,423,1164,3059,3445,3885,2062,1104,0
605,922,1018,1483,2181,2292,2508,2304,1656,0
218,226,252,333,376,403,403,346,224,2
913,1282,1611,1803,2021,2077,2207,2339,2032,0
1194,1298,1302,1508,1622,1648,1697,1570,1237,1
225,440,548,960,1481,1515,1640,1234,850,0
6920,6701,7142,7913,7761,7000,6959,550,623,3
235,446,575,1059,1595,1667,1764,1172,768,0
7965,7875,8701,9887,9561,8942,8853,996,1158,1
345,593,676,1197,1899,1985,2173,1491,1003,0
391,726,675,1352,2472,2679,2856,1935,1234,0
314,673,555,1291,2948,3369,3782,2057,1373,0
254,553,345,1020,3223,3920,4256,1723,917,0
1463,2000,2273,2633,3781,4224,4637,2945,2041,1
268,505,395,857,2013,2467,2763,1271,643,0
289,551,555,1098,2087,2376,2851,1535,832,0
558,961,1010,1771,2830,3135,3707,2978,1738,0
1184,1604,2037,2251,2480,2646,2938,3121,2420,0
1066,1432,1860,2036,2338,2477,2745,2838,2191,0
1124,1556,2055,2291,2514,2674,2962,3374,2648,0
1042,1413,1917,2070,2309,2488,2720,3165,2522,0
1108,1509,2024,2238,2457,2589,2878,3438,2798,0
1004,1410,1714,2094,2414,2540,2847,3184,2687,0
