B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
263,472,681,1027,1457,1602,1894,2078,1362,0
518,633,875,1135,1588,1684,1891,2307,1677,0
366,505,650,903,1338,1414,1566,1858,1418,0
587,905,1258,1499,1871,1996,2112,2467,1930,0
4197,4313,4352,4952,5687,5726,5906,4980,4329,1
280,539,854,1163,1370,1389,1468,1877,1476,0
0,241,537,857,1076,1101,1180,1012,712,0
125,314,618,914,1091,1160,1227,1159,760,0
4445,4596,5043,6165,6065,5755,5474,1011,1011,3
338,588,796,1229,1693,1730,1860,2129,1576,0
452,808,947,1486,2277,2453,2662,2641,1986,0
211,427,365,855,2739,3367,3608,1838,1061,0
241,375,332,682,2402,3499,3794,1529,847,0
340,473,407,754,2283,3341,3741,1464,805,0
255,415,309,707,2263,3184,3518,1348,651,0
282,461,388,817,2283,3043,3428,1470,779,0
637,954,1526,1883,2297,2553,2977,3988,2576,0
179,226,288,326,447,514,516,484,356,2
610,914,1301,1504,1943,2164,2477,2733,1966,0
848,1225,1704,1903,2329,2561,2901,3402,2452,0
703,1022,1458,1663,1977,2124,2413,3014,2250,0
836,1215,1737,1968,2230,2344,2581,3300,2503,0
869,1258,1660,2018,2359,2436,2637,3276,2551,0
