B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
585,890,1176,1379,1702,1803,1795,2261,1821,0
2425,2571,2672,3014,3776,3821,4066,2979,3213,1
243,403,363,848,1604,1801,1383,1532,952,0
209,301,371,820,1308,1412,1039,1333,996,0
219,309,391,869,1433,1582,1335,1489,999,0
0,169,252,634,1095,1121,950,1280,818,0
4594,4255,4125,4620,4605,4137,4185,538,547,3
0,69,192,516,879,899,867,815,447,2
5025,4539,5008,6177,6108,5621,5161,1083,1128,1
2014,2166,2285,2654,3168,3062,3397,1158,809,0
438,674,736,1219,2104,2292,2313,2343,1616,0
362,710,598,963,2736,3219,3567,1689,986,0
183,364,261,652,2490,3247,3072,1291,624,0
270,355,265,611,2425,3250,3139,1254,547,0
183,335,241,596,2152,2830,2768,1219,542,0
310,498,550,794,1915,2309,2394,1523,861,0
635,934,1317,1464,2217,2459,2659,2984,1957,0
315,581,725,1100,2122,2510,2543,2416,1510,0
530,771,1036,1178,1825,2101,2194,2488,1586,0
4294,4440,4461,4688,5066,5126,5432,4316,3733,1
581,793,1082,1287,1807,2097,1998,2501,1749,0
802,1157,1455,1576,2150,2367,2421,2734,2099,0
612,948,1025,1370,2069,2235,2254,2302,1611,0
