B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
174,389,256,632,2251,3010,3144,1350,623,0
731,1028,1159,1620,2634,2813,2935,2321,1602,0
653,889,878,1277,2037,2230,2276,1680,1230,0
291,325,356,438,624,687,700,441,380,2
2600,2619,2743,2921,3483,3572,3814,3030,2523,1
4881,4734,4959,5774,5966,5683,5747,5256,5194,1
5893,5443,5634,6162,6053,5420,5351,395,445,3
1457,1616,1925,2381,2794,2755,2839,2650,2574,0
6930,6496,7073,8070,7715,7174,7033,780,906,3
380,603,759,1268,1670,1697,1715,1416,939,0
509,746,805,1479,2282,2416,2517,2289,1636,0
182,413,269,838,2744,3436,3591,1689,988,0
202,311,250,775,2752,3749,3970,1432,751,0
1362,1543,1376,1912,3311,4017,4502,2387,1662,1
2480,2422,2146,2561,3729,4092,4397,3119,2236,1
287,549,398,943,2658,3402,3681,1489,753,0
472,766,1135,1336,1985,2309,2521,2502,1541,0
2874,2802,2748,3081,4036,4350,4737,3354,2209,1
677,953,1221,1331,1996,2305,2387,2269,1620,0
795,1084,1420,1533,2272,2569,2611,2590,1812,0
776,1070,1405,1456,2044,2330,2484,2525,1857,0
765,1041,1296,1345,1935,2142,2133,2126,1638,0
588,794,1028,1194,1659,1801,1813,1793,1351,0
