B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
246,486,420,904,2349,2829,3033,1786,1001,0
369,637,605,1147,2388,2727,3302,2091,1249,0
1878,2386,2822,3255,4199,4528,4673,3511,3012,1
434,643,798,1226,2097,2342,2544,2182,1474,0
115,270,376,585,945,1051,1156,954,685,0
1016,966,1002,1279,1407,1406,1417,1527,1552,0
7050,6976,7677,8452,8179,7435,7551,958,1036,1
331,648,985,1392,1764,1824,1856,1712,1147,0
537,843,1242,1743,2100,2165,2279,2405,1933,0
353,647,872,1329,1796,1817,1869,1950,1430,0
572,795,868,1331,2254,2427,2427,2056,1390,0
292,604,479,1089,2854,3359,3723,1850,1131,0
368,597,468,948,2915,3707,3814,1585,837,0
10817,9823,9588,9870,9687,9290,9432,7798,6252,1
323,575,405,856,2485,3192,3649,1472,730,0
295,526,489,1004,2226,2744,3397,1736,959,0
448,689,914,1276,2048,2311,2524,2278,1387,0
10935,9624,8294,8353,7330,6584,6390,3517,2286,1
447,702,780,1206,2091,2404,2669,2393,1375,0
316,351,386,561,828,951,1029,784,434,2
821,1202,1620,1765,2354,2633,2958,3031,2152,0
845,1232,1581,1802,2433,2633,2949,3144,2327,0
807,1189,1406,1826,2692,2890,3219,3090,2229,0
