B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
194,376,439,804,1405,1585,1984,1600,1119,0
456,567,737,1196,1750,1933,1791,2247,1523,0
265,358,454,831,1179,1200,1014,1374,963,0
377,529,674,1040,1339,1413,1268,1627,1264,0
364,526,652,1055,1341,1397,1197,1536,1157,0
50,161,292,685,934,931,710,1103,709,0
940,1061,1286,1749,2025,1933,1857,1643,1369,1
22,113,233,667,845,956,762,947,603,0
5720,5591,5737,7522,7415,6864,5898,823,869,3
289,511,710,1069,1507,1514,1613,1641,1235,0
452,678,783,1324,2054,2164,2090,2048,1426,0
444,821,756,1282,2614,2866,3014,1946,1247,0
290,545,459,948,2406,2796,2622,1557,852,0
340,532,362,854,2464,3018,3154,1475,708,0
244,474,374,864,2187,2584,2713,1379,672,0
282,518,466,968,2114,2453,2719,1518,777,0
775,1107,1573,1708,2182,2335,2458,2639,1976,0
520,853,1088,1422,2060,2349,2160,2250,1609,0
623,991,1125,1455,2321,2572,2735,2331,1512,0
509,827,780,1341,2496,2726,2731,2097,1213,0
626,909,867,1312,2480,2751,2924,2147,1218,0
462,849,548,1254,3078,3385,3621,1877,891,0
579,830,921,1315,1894,2008,2072,1926,1363,0
