B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
543,887,1147,1521,2306,2510,2879,2767,1884,0
658,859,1186,1643,2177,2356,2575,2850,2077,0
542,750,1009,1458,1886,2036,2107,2579,1910,0
989,1376,1953,2171,2594,2734,3205,3305,2410,0
10055,9601,9535,10095,9679,9311,9386,8555,7726,1
430,537,712,895,1035,1061,1076,1309,1287,0
4967,4713,5031,5594,5606,5040,5275,707,663,3
1473,1482,1718,2320,2724,2750,2939,2856,2432,0
7695,7330,7850,8923,8539,7950,7715,842,962,1
375,673,932,1624,1953,1938,1800,1666,1163,0
561,893,1165,1678,2204,2335,2318,2887,2358,0
440,772,855,1350,2588,2855,2873,2377,1619,0
281,500,421,945,2842,3481,3485,1798,994,0
342,535,382,909,2626,3398,3735,1539,735,0
3715,3477,3428,3660,4156,4253,4449,2632,2204,1
425,676,776,1252,2202,2545,2775,2039,1223,0
908,1277,1913,2146,2633,2811,3209,3609,2440,0
488,629,687,832,1116,1151,1104,1290,814,0
776,1092,1528,1673,2248,2456,2502,2965,2150,0
1588,1613,1711,2523,3286,2834,4343,3247,3269,0
726,1031,1485,1536,2017,2220,2284,2842,2111,0
736,1098,1545,1657,2124,2315,2350,2904,2179,0
701,988,1397,1592,1840,1956,2067,2785,2280,0
