B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
676,1012,1378,1643,1918,2008,2204,2745,2269,0
511,670,695,987,1434,1461,1523,1389,837,0
491,791,765,1274,1996,2145,2250,1923,1268,0
461,735,644,1222,3188,3419,3931,1858,1070,0
1078,1260,1202,1631,2850,2991,3321,2026,1469,1
307,588,317,1317,4623,5094,5583,1560,735,0
0,247,301,1033,2999,3178,3523,977,625,0
259,559,374,1283,3655,3783,4376,962,451,0
7195,7025,7674,7594,7377,6952,7373,936,946,1
393,689,787,1499,2750,2837,3295,1871,1160,0
454,674,570,1278,3047,3434,3811,1854,1140,0
304,520,300,900,4088,5135,5764,1617,744,0
408,1061,837,1494,3835,4630,5103,1527,861,0
434,760,498,1131,3111,3688,4263,1248,662,0
386,797,576,1239,2652,2998,3605,1353,712,0
474,792,1115,1498,2192,2446,3012,1968,1143,0
807,1162,1313,1836,2709,2877,3471,3132,2080,0
796,1148,1398,1721,2462,2636,2990,3019,2040,0
611,993,925,1459,2805,3079,3572,2484,1488,0
802,1142,1046,1614,3245,3675,4079,2358,1271,0
799,1096,1318,1705,2492,2707,3239,3014,1946,0
815,1121,1563,1700,2036,2191,2546,3453,2630,0
651,886,1234,1419,1658,1723,1848,2568,2173,0
