B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
515,888,1255,1457,1809,1953,2135,2696,2052,0
5388,4936,4639,4883,5170,4915,5059,4486,3848,1
508,820,940,1410,1862,1991,2147,2270,1503,0
444,769,634,1293,2805,2947,3210,2006,1173,0
254,503,347,833,1971,2084,2199,1007,553,0
423,737,533,1756,5310,5700,6063,2067,1022,0
511,797,947,1707,3663,3667,4043,924,574,0
281,539,518,1678,4464,4709,4766,1284,596,0
3818,3852,4309,5033,5703,5550,6013,1385,1131,1
538,876,1065,1944,3222,3302,3802,2414,1484,0
486,814,797,1623,3522,3856,4112,2304,1379,0
352,601,438,1029,4000,4885,5196,1875,919,0
434,1077,858,1568,4347,5164,5414,1587,794,0
369,726,386,1117,3432,4081,4458,1139,517,0
373,812,478,1314,3093,3534,4003,1154,505,0
460,881,969,1654,2414,2688,3221,1824,1006,0
794,1143,1340,1861,2829,3054,3422,3309,2218,0
786,1229,1364,2080,3081,3290,3824,3376,2256,0
432,724,728,1249,2449,2800,3092,2337,1435,0
354,418,391,495,984,1121,1323,523,319,0
786,1051,1421,1775,2337,2628,3101,3554,2361,0
592,738,973,1063,1232,1339,1502,1941,1139,0
845,1029,1490,1732,2041,2162,2470,3696,2990,0
