B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
462,804,1089,1343,1714,1762,1777,1980,1549,0
524,810,884,1288,1742,1796,1964,1727,1198,0
226,254,232,334,495,516,455,306,184,2
516,850,741,1459,2893,3073,3263,1961,1325,0
9727,8951,8645,9178,8721,8302,8266,7146,6475,1
265,552,364,1402,4043,4290,4516,1407,686,0
1278,1478,1485,2437,3900,3722,3942,593,447,1
261,491,410,1414,3592,3730,3939,974,476,0
6735,6638,7233,8571,8584,8095,8050,911,1044,1
298,618,753,1508,2479,2578,2774,1550,948,0
461,769,765,1531,3124,3324,3494,2066,1365,0
296,586,393,1034,3812,4419,4720,1613,844,0
289,534,385,824,2724,3292,3431,926,449,0
483,755,496,1113,3042,3674,3999,1239,650,0
345,704,431,1098,2621,3095,3533,1167,579,0
400,725,734,1387,2250,2546,2990,1741,1018,0
915,1338,1694,1973,2727,2972,3041,3167,2296,0
847,1338,1630,1913,2714,2901,3041,3106,2197,0
684,1084,1357,1616,2275,2502,2690,2622,1965,0
691,1154,1229,1875,2704,2889,3190,3052,2167,0
711,1086,1162,1697,2567,2778,3075,2858,2067,0
692,1117,1195,1729,2823,3036,3169,2808,2046,0
631,950,1132,1523,2586,2792,2689,2437,1777,0
