B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
463,719,1059,1259,1456,1525,1576,1816,1390,0
1395,1653,1686,2156,3179,3315,3327,2927,2397,1
4393,4178,3972,4383,5277,5361,5469,4528,4027,1
1253,1547,1535,2109,3219,3380,3661,2963,2301,1
1071,1400,1364,1902,3002,3055,3156,2107,1573,1
1325,1424,1585,1982,2278,2226,2280,2311,2452,0
3992,3990,4104,4949,5844,5470,5333,375,351,3
1391,1433,1557,1834,2153,2137,2322,2204,1982,0
3766,3817,4049,5512,6407,6173,6042,1019,856,3
365,711,840,1679,2842,2877,3048,1696,1051,0
512,826,865,1529,3205,3416,3618,2020,1315,0
347,695,460,1152,3767,4209,4362,1599,862,0
343,739,505,1203,3881,4540,4646,1312,597,0
483,803,454,1253,3449,4001,4281,1044,500,0
381,751,428,1200,2752,3116,3441,974,480,0
367,781,631,1412,2196,2411,2827,1215,689,0
988,1498,2081,2370,2639,2752,2937,3463,2925,0
1241,1852,2315,2837,3364,3562,3841,3938,3015,0
543,946,888,1496,2623,2788,2975,2236,1384,0
519,1108,553,1714,4267,4623,4726,2144,981,0
539,1049,501,1561,4213,4610,4929,2068,865,0
489,1012,494,1602,4493,4934,5263,2030,858,0
489,864,485,1445,3784,4082,4368,1722,760,0
