B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
636,1134,1329,1887,2522,2584,2729,2570,1504,0
654,1024,913,1528,2821,3012,3099,1997,1160,0
5283,4955,4971,5496,6062,5938,5396,5027,4459,1
321,667,454,1112,4025,4668,5047,1644,770,0
274,551,272,904,4353,5292,5886,1340,554,0
196,238,114,455,1658,1808,1934,539,311,0
8957,8681,9293,8414,8352,7399,8813,665,705,3
10059,9291,9586,10726,10340,9723,9660,8271,7830,1
10498,10377,11150,10824,10482,9570,10154,891,984,1
6952,6933,7234,8026,8590,7939,8146,642,548,3
412,792,727,1608,3536,3915,4532,2175,1274,0
264,565,283,1037,4501,5467,5732,1680,695,0
411,1106,863,1434,4425,5352,5848,1539,721,0
356,689,355,1091,3527,4287,4534,1166,497,0
5405,5215,5254,5830,6494,6673,6997,5708,4667,1
260,629,318,984,2283,2668,2784,794,323,0
613,903,1202,1545,2254,2527,2850,2572,1663,0
524,854,1053,1306,2166,2428,2754,2141,1313,0
1395,1623,1554,1856,2975,3473,3880,2925,1806,0
2853,3304,2953,3480,4621,5051,5252,3597,2714,1
919,1362,1781,2040,2664,2911,3251,3431,2507,0
1030,1544,2038,2272,2789,3058,3328,3831,2856,0
737,1207,1318,1881,2773,2977,3321,3231,2227,0
