B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
484,795,998,1319,1693,1755,1829,1998,1564,0
130,245,166,394,803,873,915,432,272,2
426,732,490,1263,2936,3134,3260,1682,894,0
282,594,325,1001,3963,4521,4786,1504,620,0
511,649,876,1794,4125,4410,4615,2635,2538,0
0,83,0,277,1291,1396,1320,270,138,0
155,542,539,1571,4744,4949,5266,1365,796,0
293,668,403,1548,4968,5398,5608,1128,543,0
5089,5094,5413,6693,7372,7012,7037,920,825,3
410,813,875,1859,3580,3729,4102,1976,1109,0
353,630,448,1230,3977,4444,4689,1584,751,0
297,509,306,854,4205,5418,5681,1586,681,0
452,1174,937,1609,4539,5677,5979,1544,792,0
439,761,420,1181,3667,4431,4873,1061,489,0
392,796,443,1338,3116,3590,4046,1186,534,0
462,823,1123,1680,2227,2471,2987,1994,1092,0
1317,1684,2286,2482,3037,3220,3614,4368,3255,0
919,1298,1564,1937,2788,3009,3159,3372,2432,0
662,922,1296,1475,1836,2027,2286,2552,1957,0
876,1205,1640,1929,2199,2405,2642,3335,2591,0
794,1074,1427,1633,1940,2113,2351,2918,2265,0
780,1060,1515,1746,1911,2031,2231,3001,2510,0
777,1064,1466,1712,1893,1956,2122,2811,2362,0
