B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
819,1166,1521,1847,2459,2557,2673,2838,2185,0
1117,1519,1689,2286,3108,3189,3376,3015,2013,0
804,1222,1287,1961,2880,2971,3160,2754,1905,0
507,718,655,965,1980,2156,2237,1237,813,0
701,1179,1141,1791,3584,3817,4148,2549,1780,0
278,571,645,1329,3080,3260,3203,1853,1093,0
7019,6674,6702,7516,7665,6891,6958,542,593,3
0,10,39,269,675,719,760,204,122,2
8802,8526,9243,10577,10236,9574,9425,1399,1610,1
2070,2335,2690,3338,3818,3812,4061,1302,842,0
669,1022,1101,1822,3431,3616,3968,2471,1693,0
684,1098,1145,1581,3327,3683,3880,2409,1634,0
325,677,448,1254,3614,4177,4447,1663,954,0
433,845,476,1284,3326,3821,4259,1330,648,0
460,852,643,1366,2526,2816,3268,1360,703,0
561,899,1098,1600,2316,2548,2955,2287,1375,0
2708,2359,2331,3162,4030,4277,5035,4051,3282,1
956,1363,1656,2054,2506,2647,2926,3316,2605,0
940,1345,1624,1940,2648,2853,3092,3249,2412,0
1058,1448,1869,2115,2389,2526,2808,3579,2859,0
938,1275,1681,1866,2190,2324,2559,3330,2673,0
1042,1378,1798,1999,2559,2680,2882,3288,2606,0
778,1077,1360,1707,2181,2248,2366,2839,2256,0
