B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
565,834,1149,1345,1467,1515,1643,1973,1668,0
644,868,1099,1280,1392,1461,1457,1699,1394,0
1152,1272,1358,1678,1894,1945,2071,2013,1489,0
2291,2507,2536,3122,3642,3572,3711,2571,2156,1
752,1116,1148,1699,2228,2283,2402,2161,1735,0
269,552,382,1154,2965,3017,3153,1197,658,0
5414,5374,5851,6416,6623,6091,6401,1153,1063,1
231,561,417,1189,2930,2931,3243,896,496,0
8659,8282,9021,9511,9100,8388,8728,1034,1196,1
316,566,591,1197,2275,2327,2589,1464,926,0
356,637,460,1141,3283,3540,3780,1449,813,0
358,678,400,1230,3774,4234,4573,1755,875,0
499,1091,822,1508,4059,4723,5061,1517,787,0
413,775,401,1266,3418,3947,4304,1127,532,0
562,1068,590,1721,3623,4045,4611,1405,673,0
491,832,1047,1568,2098,2343,2832,2096,1250,0
727,1044,1145,1764,2624,2856,3296,2963,1864,0
942,1299,1772,2057,2646,3050,3633,3688,2475,0
851,1140,1437,1597,1877,2034,2115,2374,1950,0
539,748,888,1135,1543,1644,1673,1577,1139,0
606,889,925,1290,1936,2126,2257,1822,1233,0
386,890,397,1391,3674,4008,4354,1942,884,0
444,845,408,1369,4175,4615,5008,1916,841,0
