B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
718,1108,1483,1671,1822,1820,1912,2231,1925,0
940,1265,1663,1907,2118,2161,2217,2518,2084,0
571,756,970,1190,1422,1477,1502,1628,1168,0
880,1296,1466,1852,2540,2576,2703,2422,1910,0
2677,2636,2608,3232,3601,3549,3535,3234,2706,1
337,711,420,1354,3998,4205,4315,1321,618,0
139,514,503,1230,3053,3039,3025,775,513,0
328,600,517,1487,3805,3897,3958,951,462,0
6000,5909,6498,7568,7688,7232,7412,863,951,1
397,747,937,1589,2558,2588,2827,1551,984,0
577,906,893,1557,3339,3594,3708,1918,1232,0
396,664,523,1055,3819,4489,4751,1672,902,0
376,662,468,1074,3545,4173,4497,1407,727,0
429,753,462,1087,2909,3369,3706,1082,549,0
348,727,455,1164,2414,2684,3105,1123,566,0
340,651,728,1255,1925,2120,2585,1718,1040,0
890,1251,1588,1963,2529,2639,2903,3032,2305,0
855,1232,1444,1845,2577,2802,3008,2932,2160,0
786,1096,1346,1652,2397,2609,2832,2823,2010,0
837,1151,1311,1754,2819,3078,3337,3036,2071,0
751,1013,1157,1509,2350,2528,2772,2636,1866,0
695,978,1023,1501,2677,2879,3066,2472,1668,0
656,939,832,1456,3064,3225,3520,2271,1390,0
