B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
543,735,869,993,1204,1254,1310,1274,890,0
4666,4338,3870,4517,5238,5142,5333,4746,4119,1
742,1124,1375,1664,1910,2032,2224,2465,2042,0
615,1033,1165,1657,2551,2693,2850,2664,2042,0
3665,3589,3623,3910,4342,4393,4692,4137,3356,1
295,526,374,1217,3561,3791,3886,1490,773,0
4736,4790,4946,5756,7158,6905,7054,925,725,3
503,744,553,1651,4343,4620,4670,1486,750,0
9310,8822,9625,10965,10568,10068,9960,1176,1336,1
415,644,702,1503,3359,3434,3554,1813,1021,0
476,744,708,1434,3765,4231,4361,1877,1111,0
273,525,333,1017,3911,4747,5048,1582,734,0
266,660,418,1184,4255,5081,5276,1319,615,0
384,724,412,1247,3490,4087,4367,1209,568,0
12000,11992,10399,10825,9969,9114,8832,2458,2836,1
473,847,707,1610,2828,3146,3623,1655,838,0
770,1164,1283,2046,3024,3218,3701,2954,1777,0
306,494,410,841,1347,1478,1589,995,536,0
780,1088,1420,1630,1988,2212,2476,2775,2088,0
-999,-999,-999,-999,-999,-999,-999,-999,-999,1
800,1118,1497,1691,2037,2170,2452,2917,2266,0
823,1216,1538,1789,2224,2388,2621,2967,2270,0
716,1055,1124,1665,2801,2959,3226,2570,1785,0
