B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
593,882,1234,1489,1717,1749,1916,2401,1984,0
4129,3155,2636,3175,3621,3618,3776,2702,2168,1
816,1236,1413,1873,2398,2479,2826,2941,2296,0
505,841,714,1468,3500,3681,4066,2292,1486,0
5839,5449,5266,5545,5468,5264,5272,4412,3741,1
379,583,348,1402,5348,5760,6160,1903,898,0
5391,5388,5666,6978,7937,7390,7237,707,688,3
398,609,485,1602,5148,5505,5943,1593,760,0
8108,7460,7602,8150,7479,6572,6162,615,639,3
4385,4321,4435,4876,6590,6312,6686,772,490,3
450,711,508,1263,4245,4800,5201,1793,952,0
329,721,472,1091,4145,5018,5428,1449,725,0
307,611,300,993,4187,5168,5523,1104,500,0
454,831,458,1203,3229,3816,4152,1089,524,0
427,815,740,1338,2149,2469,2806,1428,809,0
553,813,1203,1437,1768,1949,2378,2508,1640,0
784,1051,1451,1723,1932,2004,2080,3219,2669,0
1027,1400,1848,2138,2329,2451,2665,3752,3100,0
637,906,1255,1488,1682,1785,1925,2927,2423,0
-999,-999,-999,-999,-999,-999,-999,-999,-999,1
853,1096,1485,1687,1901,2024,2170,3109,2608,0
838,1151,1538,1787,2004,2142,2257,3101,2602,0
832,1132,1453,1766,2144,2201,2307,2962,2524,0
