B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
669,986,1273,1460,1850,1906,2033,2243,1677,0
911,1245,1404,1747,2279,2314,2441,2435,1737,0
732,1081,1199,1571,2278,2337,2497,2238,1510,0
673,1064,1034,1650,3184,3378,3812,2216,1549,0
563,935,894,1685,3409,3734,4202,2241,1552,0
297,625,455,1301,3409,3805,4263,1741,1047,0
7693,7289,7725,8433,8302,7509,7410,535,649,3
4686,4610,4638,5791,6734,6567,6681,867,841,3
8300,8007,8642,9540,9165,8543,8547,828,1023,1
8346,7992,8320,9309,9265,8486,8393,554,618,3
521,829,828,1635,2990,3250,3603,2261,1531,0
361,616,483,1309,3482,4025,4481,2013,1305,0
366,824,620,1352,3820,4603,5161,1727,1036,0
489,780,472,1154,3358,4096,4539,1193,588,0
365,746,349,1130,3088,3730,4293,1005,478,0
361,782,532,1453,2832,3164,3737,1269,633,0
508,726,1030,1408,1933,2083,2382,2276,1458,0
2291,2361,2478,3022,3960,4201,4513,3798,2741,1
552,823,903,1299,2143,2412,2722,2184,1331,0
8427,7512,6900,7134,6764,6564,6335,4010,3152,1
912,1261,1643,1795,2231,2358,2612,2794,2127,0
927,1290,1612,1978,2382,2491,2638,2939,2288,0
852,1185,1481,1782,2105,2197,2368,2703,2181,0
