B1,B2,B3,B4,B5,B6,B7,B8,B9,Flag
649,1014,1369,1495,1658,1643,1818,1877,1569,0
563,817,1015,1177,1374,1368,1516,1476,1158,0
629,922,1085,1342,1562,1654,1684,1632,1246,0
648,1061,1162,1473,2214,2277,2368,1762,1298,0
876,1313,1313,1881,2811,2910,2993,1808,1344,0
267,586,473,1163,3120,3379,3293,1111,577,0
0,338,636,1210,2527,2518,2740,1093,799,0
307,558,503,1160,2967,2915,3012,886,459,0
7599,7368,7936,8840,8686,7885,8107,749,836,3
341,668,943,1312,1752,1749,1811,1496,1087,0
509,844,880,1516,2618,2749,2944,1876,1279,0
734,1169,1145,1688,3637,3978,4127,2134,1452,0
392,682,505,1189,3614,4315,4779,1470,776,0
373,658,380,1044,2950,3527,3970,1194,600,0
305,639,387,1065,2613,2913,3296,1174,565,0
341,683,613,1219,2487,2863,3029,1473,790,0
771,1131,1407,2008,2668,2812,3337,3237,2165,0
775,1058,1408,1766,2102,2286,2643,3219,2383,0
787,1131,1487,1643,1860,1986,2146,2397,1908,0
858,1213,1574,1747,1953,2054,2194,2444,1943,0
812,1128,1487,1666,1887,1987,2153,2469,1949,0
797,1124,1486,1692,1882,1929,2076,2399,2011,0
810,1155,1490,1743,1956,2004,2132,2395,2007,0
